Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
RUBIACEAE,"Hoffmannia longipetiolata",Pol.,,65506
RUBIACEAE,"Hoffmannia subauriculata",Standl.,,65514
RUBIACEAE,"Hoffmannia woodsonii",Standl.,,80204
RUBIACEAE,"Isertia haenkeana",DC.,,65802
RUBIACEAE,"Isertia haenkeana var. haenkeana",,,170047
RUBIACEAE,"Ixora coccinea",L.,,65812
RUBIACEAE,"Ixora coccinea var. coccinea",,,188218
RUBIACEAE,"Macrocnemum roseum","(Ruiz & Pav.) Wedd.",,66315
RUBIACEAE,"Manettia reclinata",L.,,66385
RUBIACEAE,"Notopleura uliginosa","(Sw.) Bremek.",,67151
RUBIACEAE,"Oldenlandia corymbosa",L.,,67244
RUBIACEAE,"Palicourea acuminata","(Benth.) Borhidi",,67421
RUBIACEAE,"Palicourea brachiata","(Sw.) Borhidi",,180988
RUBIACEAE,"Palicourea cuspidata","(Bredem. ex Schult.) C.M. Taylor",,67429
RUBIACEAE,"Palicourea cyanococca",Borhidi,,181552
RUBIACEAE,"Palicourea deflexa","(DC.) Borhidi",,171538
RUBIACEAE,"Palicourea guianensis",Aubl.,,67436
RUBIACEAE,"Palicourea hoffmannseggiana","(Willd. ex Schult.) Borhidi",,171540
RUBIACEAE,"Palicourea racemosa","(Aubl.) Borhidi",,171544
RUBIACEAE,"Pentagonia macrophylla",Benth.,,67735
RUBIACEAE,"Pittoniotis trichantha",Griseb.,,68403
RUBIACEAE,"Pogonopus exsertus","(Oerst.) Oerst.",,68542
RUBIACEAE,"Pogonopus speciosus","(Jacq.) K. Schum.",,68543
RUBIACEAE,"Posoqueria latifolia","(Rudge) Schult.",,68636
RUBIACEAE,"Psychotria capitata","Ruiz & Pav.",,68814
RUBIACEAE,"Psychotria carthagenensis",Jacq.,,68816
RUBIACEAE,"Psychotria chagrensis",Standl.,,68819
RUBIACEAE,"Psychotria deflexa",DC.,,68828
RUBIACEAE,"Psychotria furcata",DC.,,80293
RUBIACEAE,"Psychotria gracilenta","Müll. Arg.",,68842
RUBIACEAE,"Psychotria graciliflora",Benth.,,68843
RUBIACEAE,"Psychotria grandis",Sw.,,68844
RUBIACEAE,"Psychotria guapilensis","(Standl.) Hammel",,68845
RUBIACEAE,"Psychotria hebeclada",DC.,,68848
RUBIACEAE,"Psychotria hoffmannseggiana","(Schult.) Müll. Arg.",,68850
RUBIACEAE,"Psychotria horizontalis",Sw.,,68851
RUBIACEAE,"Psychotria involucrata",Sw.,,114089
RUBIACEAE,"Psychotria limonensis","K. Krause",,68857
RUBIACEAE,"Psychotria marginata",Sw.,,68862
RUBIACEAE,"Psychotria micrantha",Kunth,,68863
RUBIACEAE,"Psychotria patens",Sw.,,68879
RUBIACEAE,"Psychotria poeppigiana","Müll. Arg.",,68884
RUBIACEAE,"Psychotria psychotriifolia","(Seem.) Standl.",,68885
RUBIACEAE,"Psychotria pubescens",Sw.,,68886
RUBIACEAE,"Psychotria tenuifolia",Sw.,,68906
RUBIACEAE,"Randia armata","(Sw.) DC.",,69016
RUBIACEAE,"Randia armata subsp. armata",,,177446
RUBIACEAE,"Randia grandifolia","(Donn. Sm.) Standl.",,69021
RUBIACEAE,"Randia lasiantha","(Standl.) Standl.",,69024
RUBIACEAE,"Ronabea emetica","(L. f.) A. Rich.",,69186
RUBIACEAE,"Ronabea latifolia",Aubl.,,69187
RUBIACEAE,"Rosenbergiodendron formosum","(Jacq.) Fagerl.",,69194
RUBIACEAE,"Rudgea cornifolia","(Kunth) Standl.",,69221
RUBIACEAE,"Sabicea villosa",Schult.,,69283
RUBIACEAE,"Sabicea villosa var. adpressa","(Wernham) Standl.",,78464
RUBIACEAE,"Spermacoce alata",Aubl.,,69906
RUBIACEAE,"Spermacoce densiflora","(DC.) Alain",,69908
RUBIACEAE,"Spermacoce exilis","(L.O. Williams) C.D. Adams",,69909
RUBIACEAE,"Spermacoce ocymifolia","Willd. ex Roem. & Schult.",,69910
RUBIACEAE,"Spermacoce prostrata",Aubl.,,69911
RUBIACEAE,"Spermacoce remota",Lam.,,69913
RUBIACEAE,"Spermacoce tenuior",L.,,69915
RUBIACEAE,"Tocoyena pittieri","(Standl.) Standl.",,70465
RUBIACEAE,"Uncaria tomentosa","(Willd.) DC.",,70686
RUBIACEAE,"Warszewiczia coccinea","(Vahl) Klotzsch",,70872
RUTACEAE,"Citrus aurantiifolia","(Christm.) Swingle",,63167
RUTACEAE,"Citrus aurantium",L.,,63168
RUTACEAE,"Citrus limon","(L.) Osbeck",,63169
RUTACEAE,"Citrus maxima","(Burm.) Merr.",,63170
RUTACEAE,"Citrus reticulata",Blanco,,63171
RUTACEAE,"Citrus sinensis","(L.) Osbeck",,80150
RUTACEAE,"Zanthoxylum acuminatum","(Sw.) Sw.",,70996
RUTACEAE,"Zanthoxylum acuminatum subsp. juniperinum","(Poepp.) Reynel",,78131
RUTACEAE,"Zanthoxylum ekmanii","(Urb.) Alain",,70998
RUTACEAE,"Zanthoxylum kellermanii","P. Wilson",,71002
RUTACEAE,"Zanthoxylum panamense","P. Wilson",,71005
RUTACEAE,"Zanthoxylum riedelianum",Engl.,,71008
RUTACEAE,"Zanthoxylum riedelianum subsp. kellermanii","(P. Wilson) Reynel",,159529
RUTACEAE,"Zanthoxylum setulosum","P. Wilson",,71009
SALICACEAE,"Banara guianensis",Aubl.,,62211
SALICACEAE,"Casearia aculeata",Jacq.,,62770
SALICACEAE,"Casearia arborea","(Rich.) Urb.",,62771
SALICACEAE,"Casearia arguta",Kunth,,62772
SALICACEAE,"Casearia bicolor",Urb.,,181513
SALICACEAE,"Casearia commersoniana",Cambess.,,62776
SALICACEAE,"Casearia corymbosa",Kunth,,62778
SALICACEAE,"Casearia guianensis","(Aubl.) Urb.",,62779
SALICACEAE,"Casearia icosandra","(Sw.) Planch. & Triana ex Hemsl.",,189388
SALICACEAE,"Casearia sylvestris",Sw.,,62785
SALICACEAE,"Casearia sylvestris var. lingua","(Cambessedes) Eichler",,159210
SALICACEAE,"Casearia sylvestris var. sylvestris",,,78194
SALICACEAE,"Casearia thamnia","(L.) T. Samar. & M. H. Alford",,181517
SALICACEAE,"Hasseltia floribunda",Kunth,,65306
SALICACEAE,"Lindackeria laurina","C. Presl",,66115
SALICACEAE,"Tetrathylacium johansenii",Standl.,,70304
SALICACEAE,"Xylosma chlorantha","Donn. Sm.",,70971
SALICACEAE,"Xylosma oligandra","Donn. Sm.",,70976
SALICACEAE,"Xylosma oligandrum","Donn. Sm.",,188539
SALICACEAE,"Zuelania guidonia","(Sw.) Britton & Millsp.",,71030
SALVINIACEAE,"Salvinia auriculata",Aubl.,,69321
SAPINDACEAE,"Allophylus psilospermus",Radlk.,,61585
SAPINDACEAE,"Allophylus punctatus",Radlk.,,87922
SAPINDACEAE,"Cupania americana",L.,,63718
SAPINDACEAE,"Cupania cinerea",Poepp.,,63719
SAPINDACEAE,"Cupania latifolia",Kunth,,63725
SAPINDACEAE,"Cupania rufescens","Triana & Planch.",,63728
SAPINDACEAE,"Cupania seemannii","Triana & Planch.",,63730
SAPINDACEAE,"Matayba apetala",Radlk.,,66465
SAPINDACEAE,"Matayba scrobiculata",Radlk.,,66469
SAPINDACEAE,"Matayba sylvatica","(Casar.) Radlk.",,181530
SAPINDACEAE,"Paullinia allenii",Standl.,,67630
SAPINDACEAE,"Paullinia baileyi",Standl.,,67631
SAPINDACEAE,"Paullinia bracteosa",Radlk.,,67632
SAPINDACEAE,"Paullinia fibrigera",Radlk.,,67647
SAPINDACEAE,"Paullinia fuscescens",Kunth,,67650
SAPINDACEAE,"Paullinia glomerulosa",Radlk.,,67651
SAPINDACEAE,"Paullinia pinnata",L.,,67659
SAPINDACEAE,"Paullinia pterocarpa","Triana & Planch.",,67660
SAPINDACEAE,"Paullinia rugosa","Benth. ex Radlk.",,67662
SAPINDACEAE,"Paullinia turbacensis",Kunth,,67669
SAPINDACEAE,"Sapindus saponaria",L.,,69336
SAPINDACEAE,"Serjania atrolineata","C. Wright",,69595
SAPINDACEAE,"Serjania circumvallata",Radlk.,,69597
SAPINDACEAE,"Serjania cornigera",Turcz.,,69598
SAPINDACEAE,"Serjania membranacea",Splitg.,,69604
SAPINDACEAE,"Serjania mexicana","(L.) Willd.",,69605
SAPINDACEAE,"Serjania paucidentata",DC.,,69607
SAPINDACEAE,"Serjania pyramidata",Radlk.,,69609
SAPINDACEAE,"Serjania trachygona",Radlk.,,69611
SAPINDACEAE,"Talisia croatii",Acev.-Rodr.,,70194
SAPINDACEAE,"Talisia nervosa",Radlk.,,70199
SAPINDACEAE,"Talisia princeps",Oliv.,,70200
SAPINDACEAE,"Thinouia myriantha","Triana & Planch.",,70408
SAPOTACEAE,"Chrysophyllum argenteum",Jacq.,,63084
SAPOTACEAE,"Chrysophyllum argenteum subsp. panamense","(Pittier) T.D. Penn.",,77975
SAPOTACEAE,"Chrysophyllum cainito",L.,,63086
SAPOTACEAE,"Pouteria fossicola",Cronquist,,68664
SAPOTACEAE,"Pouteria glomerata","(Miq.) Radlk.",,68666
SAPOTACEAE,"Pouteria glomerata subsp. stylosa","(Pierre) T.D. Penn.",,78075
SAPOTACEAE,"Pouteria reticulata","(Engl.) Eyma",,68674
SAPOTACEAE,"Pouteria reticulata subsp. reticulata",,,78076
SAPOTACEAE,"Pouteria stipitata",Cronquist,,68680
SAXIFRAGACEAE,"Hydrangea peruviana",Moric.,,65557
SCHIZAEACEAE,"Anemia millefolia","(Gardner) C. Presl",,61672
SCHIZAEACEAE,"Anemia oblongifolia","(Cav.) Sw.",,61673
SCHIZAEACEAE,"Lygodium radiatum",Prantl,,66270
SCHIZAEACEAE,"Lygodium venustum",Sw.,,66271
SCHIZAEACEAE,"Schizaea elegans","(Vahl) Sw.",,69431
SCROPHULARIACEAE,"Bacopa salzmannii","(Benth.) Wettst. ex Edwall",,62181
SCROPHULARIACEAE,"Lindernia crustacea","(L.) F. Muell.",,66116
SCROPHULARIACEAE,"Mecardonia procumbens","(Mill.) Small",,66590
SCROPHULARIACEAE,"Scoparia dulcis",L.,,69487
SCROPHULARIACEAE,"Stemodia verticillata","(Mill.) Hassl.",,70016
SELAGINELLACEAE,"Selaginella arthritica",Alston,,69510
SELAGINELLACEAE,"Selaginella exaltata","(Kunze) Spring",,69521
SELAGINELLACEAE,"Selaginella flabellata","(L.) Spring",,177519
SELAGINELLACEAE,"Selaginella flagellata",Spring,,69522
SELAGINELLACEAE,"Selaginella haematodes","(Kunze) Spring",,69525
SELAGINELLACEAE,"Selaginella horizontalis","(C. Presl) Spring",,69527
SELAGINELLACEAE,"Selaginella mollis","A. Braun",,69534
SEMATOPHYLLACEAE,"Microcalpe subsimplex","(Hedw.) W.R. Buck",,189488
SEMATOPHYLLACEAE,"Pterogonidium pulchellum","C. Müller in Brotherus, 1908",,173284
SEMATOPHYLLACEAE,"Taxithelium planum","Mitten, 1869",,159491
SEMATOPHYLLACEAE,"Trichosteleum fluviale","(Mitt.) A. Jaeger",,189565
SEMATOPHYLLACEAE,"Trichosteleum lonchophyllum","(Mont.) Carv.-Silva, P.E.A.S. Câmara & W.R. Buck",,189560
SIMAROUBACEAE,"Quassia amara",L.,,68979
SIMAROUBACEAE,"Simarouba amara",Aubl.,,69674
SIMAROUBACEAE,"Simarouba glauca",DC.,,116911
SMILACACEAE,"Smilax domingensis",Willd.,,69717
SMILACACEAE,"Smilax febrifuga",Kunth,,69718
SMILACACEAE,"Smilax lanceolata",Walter,,80317
SMILACACEAE,"Smilax mollis","Humb. & Bonpl. ex Willd.",,69721
SMILACACEAE,"Smilax panamensis",Morong,,80318
SMILACACEAE,"Smilax purhampuy",Ruiz,,171932
SMILACACEAE,"Smilax spinosa",Mill.,,69723
SMILACACEAE,"Smilax spinosa var. spinosa",Mill.,,122704
SMILACACEAE,"Smilax spissa","Killip & C.V. Morton",,69724
SMILACACEAE,"Smilax subpubescens","A. DC.",,69725
SOLANACEAE,"Browallia americana",L.,,62511
SOLANACEAE,"Capsicum annuum",L.,,62730
SOLANACEAE,"Capsicum frutescens",L.,,153586
SOLANACEAE,"Cestrum latifolium",Lam.,,62939
SOLANACEAE,"Cestrum megalophyllum",Dunal,,62941
SOLANACEAE,"Cestrum nocturnum",L.,,62943
SOLANACEAE,"Cestrum racemosum","Ruiz & Pav.",,62944
SOLANACEAE,"Cestrum schlechtendalii","G. Don",,62948
SOLANACEAE,"Cyphomandra hartwegii","(Miers) Dunal",,81170
SOLANACEAE,"Hawkesiophyton ulei","(Dammer) Hunz.",,100763
SOLANACEAE,"Lycianthes maxonii",Standl.,,66248
SOLANACEAE,"Lycianthes maxonii var. maxonii",,,78352
SOLANACEAE,"Lycianthes synanthera","(Sendtn.) Bitter",,66256
SOLANACEAE,"Markea panamensis",Standl.,,66446
SOLANACEAE,"Markea ulei","(Dammer) Cuatrec.",,66447
SOLANACEAE,"Physalis angulata",L.,,68075
SOLANACEAE,"Physalis pubescens",L.,,68084
SOLANACEAE,"Solanum americanum",Mill.,,69763
SOLANACEAE,"Solanum arboreum",Dunal,,69766
SOLANACEAE,"Solanum asperum",Rich.,,69770
SOLANACEAE,"Solanum aturense",Dunal,,69771
SOLANACEAE,"Solanum circinatum",Bohs,,69778
SOLANACEAE,"Solanum hayesii",Fernald,,69793
SOLANACEAE,"Solanum jamaicense",Mill.,,69799
SOLANACEAE,"Solanum lanceifolium",Jacq.,,69800
SOLANACEAE,"Solanum lepidotum",Dunal,,69802
SOLANACEAE,"Solanum nudum",Dunal,,69813
SOLANACEAE,"Solanum pectinatum",Dunal,,69816
SOLANACEAE,"Solanum rudepannum",Dunal,,69828
SOLANACEAE,"Solanum rugosum",Dunal,,69829
SOLANACEAE,"Solanum subinerme",Jacq.,,69837
SOLANACEAE,"Solanum umbellatum",Mill.,,69843
SOLANACEAE,"Solanum volubile",Sw.,,69849
SOLANACEAE,"Witheringia solanacea",L'HÃ©r.,,70942
STAPHYLEACEAE,"Staphylea occidentalis",Sw.,,77887
STAPHYLEACEAE,"Staphylea occidentalis subsp. breviflora","(Croat) comb. ined.",,189389
STERCULIACEAE,"Byttneria aculeata","(Jacq.) Jacq.",,62588
STERCULIACEAE,"Guazuma invira","(Willd.) G. Don",,100228
STERCULIACEAE,"Guazuma ulmifolia",Lam.,,65189
STERCULIACEAE,"Guazuma ulmifolia var. tomentella","K. Schum.",,78301
STERCULIACEAE,"Herrania purpurea","(Pittier) R.E. Schult.",,65425
STERCULIACEAE,"Melochia lupulina",Sw.,,66623
STERCULIACEAE,"Melochia melissifolia",Benth.,,66625
STERCULIACEAE,"Melochia nodiflora",Sw.,,66626
STERCULIACEAE,"Sterculia apetala","(Jacq.) H. Karst.",,70032
STERCULIACEAE,"Sterculia apetala var. apetala",,,78482
STERCULIACEAE,"Theobroma cacao",L.,,70401
STERCULIACEAE,"Waltheria glomerata","C. Presl",,70866
STEREOPHYLLACEAE,"Pilosium chlorophyllum","(Hornsch.) Müll. Hal. ex Broth.",,68140
TECTARIACEAE,"Ctenitis ampla",Ching,,94938
TECTARIACEAE,"Cyclopeltis semicordata","(Sw.) J. Sm.",,63810
TECTARIACEAE,"Tectaria incisa",Cav.,,70227
TECTARIACEAE,"Tectaria nicotianifolia","(Baker) C. Chr.",,70233
TECTARIACEAE,"Tectaria panamensis","(Hook.) R.M.Tryon & A.F.Tryon",,119136
TECTARIACEAE,"Tectaria pilosa","(Fée) R.C. Moran",,70234
TECTARIACEAE,"Triplophyllum funestum","(Kunze) Holttum",,70638
THEACEAE,"Ternstroemia tepezapote","Schltdl. & Cham.",,70270
THELYPTERIDACEAE,"Amauropelta balbisii","A.R. Sm.",,166492
THELYPTERIDACEAE,"Amblovenatum opulentum","(Kaulf.) J. P. Roux",,181509
THELYPTERIDACEAE,"Christella dentata","Brownsey & Jermy",,166864
THELYPTERIDACEAE,"Christella hispidula",Holttum,,166865
THELYPTERIDACEAE,"Cyclosorus interruptus","(Willd.) H. Itô",,77533
THELYPTERIDACEAE,"Goniopteris nicaraguensis","(E. Fourn.) Salino & T. E. Almeida",,169911
THELYPTERIDACEAE,"Goniopteris poiteana","(Bory) C. Presl",,169912
THELYPTERIDACEAE,"Macrothelypteris torresiana","(Gaudich.) Ching",,66329
THELYPTERIDACEAE,"Meniscium arborescens","Humb. & Bonpl. ex Willd.",,170241
THELYPTERIDACEAE,"Meniscium serratum",Cav.,,170244
THELYPTERIDACEAE,"Thelypteris totta","(Thunb.) Schelpe",,70387
THEOPHRASTACEAE,"Bonellia macrocarpa","(Cav.) B. Ståhl & Källersjö",,62456
THEOPHRASTACEAE,"Bonellia macrocarpa subsp. panamensis","(Lundell) B. Ståhl & Källersjö",,77955
THUIDIACEAE,"Pelekium involvens","Touw, 2001",,173138
THUIDIACEAE,"Pelekium scabrosulum","Touw, 2001",,173140
THUIDIACEAE,"Pelekium schistocalyx","Touw, 2001",,173141
TILIACEAE,"Apeiba membranacea","Spruce ex Benth.",,61883
TILIACEAE,"Apeiba tibourbou",Aubl.,,61884
TILIACEAE,"Corchorus siliquosus",L.,,63513
TILIACEAE,"Heliocarpus americanus",L.,,65394
TILIACEAE,"Luehea seemannii","Triana & Planch.",,66217
TILIACEAE,"Luehea speciosa",Willd.,,66218
TILIACEAE,"Trichospermum galeottii","(Turcz.) Kosterm.",,70608
TILIACEAE,"Trichospermum mexicanum","(DC.) Baill.",,70610
TILIACEAE,"Triumfetta lappula",L.,,70654
TRIGONIACEAE,"Trigonia rugosa",Benth.,,70620
TURNERACEAE,"Turnera panamensis",Urb.,,70671
TYPHACEAE,"Typha domingensis",Pers.,,70679
ULMACEAE,"Celtis iguanaea","(Jacq.) Sarg.",,62881
ULMACEAE,"Celtis schippii",Standl.,,62882
ULMACEAE,"Trema domingensis",Urb.,"Includes T. integerrima based on: https://journals.brit.org/jbrit/article/view/960",182151
ULMACEAE,"Trema micrantha","(L.) Blume",,70520
URTICACEAE,"Boehmeria cylindrica","(L.) Sw.",,62423
URTICACEAE,"Cecropia insignis",Liebm.,,62866
URTICACEAE,"Cecropia longipes",Pittier,,62867
URTICACEAE,"Cecropia obtusifolia",Bertol.,,62869
URTICACEAE,"Cecropia peltata",L.,,62870
URTICACEAE,"Coussapoa asperifolia",Trécul,,63582
URTICACEAE,"Coussapoa asperifolia subsp. magnifolia","(Trécul) Akkermans & C.C. Berg",,77984
URTICACEAE,"Coussapoa panamensis",Pittier,,81244
URTICACEAE,"Coussapoa villosa","Poepp. & Endl.",,63590
URTICACEAE,"Myriocarpa longipes",Liebm.,,67005
URTICACEAE,"Pilea microphylla","(L.) Liebm.",,68120
URTICACEAE,"Pourouma bicolor",Mart.,,68642
URTICACEAE,"Pourouma bicolor subsp. chocoana","(Standl.) C.C. Berg & Heusden",,78066
URTICACEAE,"Pouzolzia obliqua","(Wedd.) Wedd.",,68683
URTICACEAE,"Urera baccifera","(L.) Gaudich. ex Wedd.",,70702
URTICACEAE,"Urera caracasana","(Jacq.) Gaudich. ex Griseb.",,70703
URTICACEAE,"Urera eggersii",Hieron.,,80338
URTICACEAE,"Urera elata","(Sw.) Griseb.",,70704
URTICACEAE,"Urera simplex",Wedd.,,70706
VERBENACEAE,"Aegiphila cephalophora",Standl.,,61499
VERBENACEAE,"Aegiphila deppeana",Steud.,,61501
VERBENACEAE,"Aegiphila elata",Sw.,,61502
VERBENACEAE,"Aegiphila laeta",Kunth,,61508
VERBENACEAE,"Aegiphila panamensis",Moldenke,,61512
VERBENACEAE,"Citharexylum caudatum",L.,,63157
VERBENACEAE,"Clerodendrum paniculatum",L.,,63199
VERBENACEAE,"Lantana camara",L.,,65957
VERBENACEAE,"Lantana hispida",Moldenke,,102766
VERBENACEAE,"Lantana horrida",Kunth,,177050
VERBENACEAE,"Lantana horrida subsp. horrida",,,177051
VERBENACEAE,"Lantana scabrida",Aiton,,177052
VERBENACEAE,"Lantana strigocamara",R.W.Sanders,,177053
VERBENACEAE,"Lantana urticifolia",Mill.,,102781
VERBENACEAE,"Petrea volubilis",L.,,67902
VERBENACEAE,"Stachytarpheta jamaicensis","(L.) Vahl",,69962
VERBENACEAE,"Vitex cooperi",Standl.,,70821
VIOLACEAE,"Hybanthus prunifolius","(Humb. & Bonpl. ex Schult.) Schulze-Menz",,65551
VIOLACEAE,"Pombalia prunifolia","(Humb. & Bonpl.) Paula-Souza",,182081
VIOLACEAE,"Rinorea crenata","S.F. Blake",,69161
VIOLACEAE,"Rinorea squamata","S.F. Blake",,69171
VIOLACEAE,"Rinorea sylvatica","(Seem.) Kuntze",,69172
VISCACEAE,"Phoradendron piperoides","(Kunth) Trel.",,68038
VISCACEAE,"Phoradendron quadrangulare","(Kunth) Griseb.",,68040
VITACEAE,"Cissus alata",Jacq.,,63143
VITACEAE,"Cissus erosa",Rich.,,63147
VITACEAE,"Cissus erosa subsp. erosa",,,77977
VITACEAE,"Cissus fuliginea",Kunth,,63149
VITACEAE,"Cissus microcarpa",Vahl,,63150
VITACEAE,"Cissus rhombifolia",Vahl,,80147
VITACEAE,"Cissus verticillata","(L.) Nicolson & C.E. Jarvis",,63156
VITACEAE,"Cissus verticillata subsp. verticillata",,,77979
VITACEAE,"Vitis tiliifolia","Humb. & Bonpl. ex Schult.",,70826
VOCHYSIACEAE,"Vochysia ferruginea",Mart.,,70835
WOODSIACEAE,"Diplazium cristatum","(Desr.) Alston",,64183
WOODSIACEAE,"Diplazium grandifolium","(Sw.) Sw.",,64188
WOODSIACEAE,"Hemidictyum marginatum","(L.) C. Presl",,65405
ZINGIBERACEAE,"Renealmia alpinia","(Rottb.) Maas",,69050
ZINGIBERACEAE,"Renealmia cernua","(Sw. ex Roem. & Schult.) J.F. Macbr.",,69052
ZINGIBERACEAE,"Zingiber officinale",Roscoe,,71021
